,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,72.86,73.37,74.16,74.23,74.34,68.86
Public,27.14,26.63,25.84,25.77,25.66,31.13
No. of Shareholders,265.0,210.0,213.0,1342.0,2972.0,3635.0
