,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,3181.34,1180.27,2260.57,1480.50,1918.08,1838.28
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,,3181.34,1180.27,2260.57,1480.50,1918.08,1838.28
Working Capital Days,,3774.77,1554.13,2974.58,2247.51,2592.23,2443.96
ROCE %,,6.38,-10.74,2.04,3.56,2.89,1.87
