,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.58,1.6,1.77,1.51,1.63,1.65,1.67,1.8,1.73,1.66,1.68,1.61,1.47
Expenses,1.29,0.93,1.1,1.03,1.59,1.08,1.44,1.54,1.27,1.03,1.63,1.16,1.0
Operating Profit,0.29,0.67,0.67,0.48,0.04,0.57,0.23,0.26,0.46,0.63,0.05,0.45,0.47
OPM %,18.35,41.88,37.85,31.79,2.45,34.55,13.77,14.44,26.59,37.95,2.98,27.95,31.97
Other Income,0.0,0.0,-0.05,0.0,0.01,0.03,0.79,0.02,0.04,0.08,-0.05,0.0,0.02
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01
Depreciation,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.09,0.09,0.1,0.11,0.1,0.1
Profit before tax,0.21,0.59,0.53,0.4,-0.03,0.52,0.94,0.19,0.41,0.61,-0.12,0.34,0.38
Tax %,109.52,38.98,50.94,57.5,-766.67,44.23,51.06,121.05,56.1,37.7,-266.67,50.0,39.47
Net Profit,-0.02,0.36,0.25,0.18,-0.25,0.3,0.47,-0.02,0.19,0.4,-0.42,0.18,0.25
EPS in Rs,-0.01,0.2,0.14,0.1,-0.14,0.17,0.26,-0.01,0.11,0.22,-0.23,0.1,0.14
