,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.14,0.8300000000000001,-0.72,7.74
Cash from Investing Activity,-1.3,-2.59,-10.99,-10.78
Cash from Financing Activity,-0.39,0.68,11.67,3.75
Net Cash Flow,1.45,-1.09,-0.03,0.71
