,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.4,4.46,6.24,2.69,4.5,12.76,4.07,5.74,5.34,4.3,5.12,6.93,11.36
Expenses,5.65,9.31,8.96,8.29,6.62,19.3,5.6,9.25,8.28,8.64,9.32,9.14,23.26
Operating Profit,-1.25,-4.85,-2.72,-5.6,-2.12,-6.54,-1.53,-3.51,-2.94,-4.34,-4.2,-2.21,-11.9
OPM %,-28.41,-108.74,-43.59,-208.18,-47.11,-51.25,-37.59,-61.15,-55.06,-100.93,-82.03,-31.89,-104.75
Other Income,24.85,24.73,21.2,20.18,21.25,20.35,19.94,19.98,21.52,18.09,18.79,17.49,8.25
Interest,0.23,0.23,0.26,0.21,0.2,0.18,0.57,0.25,0.24,0.22,0.35,0.2,0.18
Depreciation,0.93,0.93,0.92,0.88,0.91,0.9,0.89,0.99,1.0,1.0,1.09,1.06,1.13
Profit before tax,22.44,18.72,17.3,13.49,18.02,12.73,16.95,15.23,17.34,12.53,13.15,14.02,-4.96
Tax %,25.62,77.19,29.36,29.87,13.87,34.17,25.13,25.94,25.84,33.44,59.01,35.73,34.88
Net Profit,16.68,4.27,12.21,9.46,15.52,8.38,12.69,11.28,12.86,8.34,5.39,9.01,-3.23
EPS in Rs,0.65,0.17,0.48,0.37,0.6,0.33,0.49,0.44,0.5,0.32,0.21,0.35,-0.13
