,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.39,45.61,35.7,27.6,22.21,19.27
DIIs,0.0,0.0,0.0,0.0,7.8,7.8
Public,48.61,54.39,64.3,72.4,70.0,72.92
No. of Shareholders,807.0,694.0,877.0,865.0,897.0,1645.0
