,2009-03-01,2010-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,52.39,50.24,181.82,229.9,170.49,159.86,177.66,134.74,141.07,97.7
Inventory Days,48.33,34.08,269.62,432.36,596.97,773.64,825.88,890.81,1182.75,683.64
Days Payable,42.96,31.06,264.36,447.94,173.22,185.88,153.84,112.09,146.0,123.28
Cash Conversion Cycle,57.76,53.25,187.08,214.32,594.24,747.62,849.7,913.46,1177.82,658.06
Working Capital Days,55.51,51.72,183.86,193.82,240.82,321.94,421.77,545.99,603.01,500.8
ROCE %,,5.11,,42.08,32.94,25.03,14.21,0.81,5.62,0.9
