,2019-03-01,2019-09-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01
Promoters,51.39,51.3,45.61,35.94,35.7,34.89,27.6,22.21,22.21,19.27,19.27
DIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.8,7.8,7.8
Public,48.61,48.7,54.39,64.06,64.3,65.11,72.4,70.0,70.0,72.92,72.92
No. of Shareholders,807.0,698.0,694.0,734.0,877.0,899.0,865.0,914.0,897.0,1116.0,1645.0
