,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,60.0,64.98,69.95,69.95,69.95,69.95,69.95
FIIs,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
DIIs,0.1,0.1,0.09,0.08,0.08,0.0,0.0,0.0
Public,24.9,39.9,34.93,29.97,29.97,30.02,30.05,30.06
No. of Shareholders,7752.0,6630.0,6359.0,6126.0,6453.0,7754.0,7546.0,7314.0
