,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,103.2,132.1,92.89,99.56,84.13,75.27,82.66,89.15,100.87,92.37,105.02,86.13,184.14
Expenses,101.31,127.78,88.27,99.69,85.38,84.18,75.44,88.42,96.35,87.87,99.58,79.12,172.45
Operating Profit,1.89,4.32,4.62,-0.13,-1.25,-8.91,7.22,0.73,4.52,4.5,5.44,7.01,11.69
OPM %,1.83,3.27,4.97,-0.13,-1.49,-11.84,8.73,0.82,4.48,4.87,5.18,8.14,6.35
Other Income,0.59,0.31,2.66,0.98,0.98,0.95,2.45,1.14,-1.2,0.7,1.35,-5.58,-5.69
Interest,3.27,1.96,2.17,2.4,1.98,2.18,1.87,2.64,2.28,2.48,2.61,2.13,3.4
Depreciation,1.67,1.73,1.91,1.38,1.38,1.36,1.37,1.04,1.54,1.28,1.74,1.3,1.37
Profit before tax,-2.46,0.94,3.2,-2.93,-3.63,-11.5,6.43,-1.81,-0.5,1.44,2.44,-2.0,1.23
Tax %,3.25,40.43,48.12,-4.78,-9.37,-1.91,15.71,-45.86,-132.0,51.39,77.05,-59.0,135.77
Net Profit,-2.38,0.56,1.66,-3.07,-3.97,-11.72,5.42,-2.64,-1.16,0.7,0.56,-3.18,-0.44
EPS in Rs,-0.6,0.14,0.42,-0.77,-1.0,-2.96,1.37,-0.67,-0.29,0.18,0.14,-0.8,-0.11
