,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,24,30,30,30,30,30,34,40,40,40,40,40
Reserves,73,75,93,91,-52,-78,-67,-46,-22,-24,-39,-48,-48
Borrowings,101,108,156,198,213,257,182,178,142,99,109,105,89
Other Liabilities,145,151,99,136,175,195,142,209,152,141,98,123,308
Total Liabilities,343,358,377,455,365,404,287,375,311,255,208,220,388
Fixed Assets,57,60,62,66,46,39,25,18,22,17,18,16,15
CWIP,2,1,0,1,0,0,0,1,2,4,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,284,298,315,388,319,365,262,356,287,233,189,204,373
Total Assets,343,358,377,455,365,404,287,375,311,255,208,220,388
