,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,4,4
Reserves,-20,-59,-67,-70,-66,2,2,2,1,-4,-3,-19,-5
Borrowings,56,66,61,61,63,20,26,33,58,54,53,59,62
Other Liabilities,44,54,73,69,111,75,78,106,96,121,87,112,86
Total Liabilities,84,64,70,64,112,102,110,144,160,175,141,156,147
Fixed Assets,12,10,9,7,4,4,5,5,10,10,11,12,15
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,72,54,61,58,108,98,105,139,150,165,129,144,132
Total Assets,84,64,70,64,112,102,110,144,160,175,141,156,147
