,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.25,59.25,59.25,59.25,59.25,59.25,59.25,59.25
DIIs,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Public,40.74,40.74,40.74,40.74,40.75,40.75,40.74,40.75
No. of Shareholders,17943.0,18035.0,17827.0,17853.0,33938.0,36323.0,35550.0,34201.0
