,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,1.78,1.78,1.78,1.78,12.47,13.0,13.0,13.08,10.06
Public,98.22,98.22,98.22,98.22,87.53,87.0,87.0,86.93,89.94
No. of Shareholders,780.0,823.0,807.0,787.0,732.0,779.0,918.0,1067.0,1210.0
