,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.14,0.13,0.23,0.2,0.2,2.53,5.86,4.18,4.38,3.61,1.8,2.81,0.76
Expenses,0.12,0.11,0.26,0.17,0.15,2.17,6.24,4.33,4.1,3.26,2.63,2.64,0.25
Operating Profit,0.02,0.02,-0.03,0.03,0.05,0.36,-0.38,-0.15,0.28,0.35,-0.83,0.17,0.51
OPM %,14.29,15.38,-13.04,15.0,25.0,14.23,-6.48,-3.59,6.39,9.7,-46.11,6.05,67.11
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.3,0.0,0.0,0.0,0.02
Interest,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.13,0.0,0.12
Depreciation,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.01,0.01,0.05,0.02,0.02
Profit before tax,0.02,0.02,-0.05,0.03,0.05,0.33,-0.43,0.14,0.57,0.34,-1.01,0.15,0.39
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,2.33,28.57,26.32,26.47,29.7,26.67,25.64
Net Profit,0.02,0.02,-0.06,0.03,0.05,0.33,-0.42,0.1,0.42,0.25,-0.71,0.11,0.29
EPS in Rs,0.02,0.02,-0.06,0.03,0.05,0.32,-0.41,0.1,0.34,0.2,-0.57,0.09,0.21
