,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.89,0.64,1.65,-3.03,-3.66
Cash from Investing Activity,-1.36,-1.33,-2.73,-1.37,-4.72
Cash from Financing Activity,0.67,0.26,0.96,4.35,8.53
Net Cash Flow,0.2,-0.43,-0.12,-0.06,0.15
