,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,87.4,67.4,67.4,62.4,62.4
FIIs,1.7,8.17,6.42,6.53,7.11
DIIs,2.25,10.34,5.22,10.06,10.53
Public,8.65,14.1,20.96,21.01,19.97
No. of Shareholders,340161.0,562836.0,2185504.0,2128348.0,2026798.0
