,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,69,288,338,24,499,409,248,524,810
Cash from Investing Activity,-46,7,94,40,-353,8,-453,-242,-315
Cash from Financing Activity,-17,-31,-136,-57,-179,-280,-47,-258,-434
Net Cash Flow,6,263,296,7,-33,137,-252,23,61
