,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,50.64,55.42,57.63,58.75,57.95,63.44,71.77,65.24,84.41,73.84,72.43,68.16,65.39
Expenses,40.17,42.96,47.76,45.62,49.47,51.58,62.56,64.98,74.75,65.61,61.83,58.75,61.1
Operating Profit,10.47,12.46,9.87,13.13,8.48,11.86,9.21,0.26,9.66,8.23,10.6,9.41,4.29
OPM %,20.68,22.48,17.13,22.35,14.63,18.69,12.83,0.4,11.44,11.15,14.63,13.81,6.56
Other Income,0.2,0.0,0.1,0.04,0.04,0.03,0.19,0.05,0.05,0.06,0.24,0.05,0.06
Interest,0.19,0.47,1.42,0.67,1.87,2.14,3.76,4.29,4.52,3.71,3.59,2.56,3.93
Depreciation,0.86,0.87,0.86,0.84,2.77,3.67,3.98,4.17,4.22,4.23,4.14,4.19,4.22
Profit before tax,9.62,11.12,7.69,11.66,3.88,6.08,1.66,-8.15,0.97,0.35,3.11,2.71,-3.8
Tax %,26.09,25.54,24.71,25.73,-35.57,15.95,384.94,-0.25,1.03,5.71,-27.01,29.15,5.53
Net Profit,7.1,8.28,5.79,8.66,5.25,5.11,-4.72,-8.17,0.97,0.32,3.94,1.91,-3.59
EPS in Rs,5.97,6.96,4.87,7.28,4.41,4.29,-3.97,-6.87,0.82,0.27,3.37,1.64,-2.98
