,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,201.09,316.66,319.71,156.31,369.02,268.63,384.58,254.48,216.32,314.22,182.66,113.06,152.78
Expenses,170.3,266.65,269.75,143.69,334.75,241.33,348.32,233.14,203.88,292.34,171.77,105.13,137.57
Operating Profit,30.79,50.01,49.96,12.62,34.27,27.3,36.26,21.34,12.44,21.88,10.89,7.93,15.21
OPM %,15.31,15.79,15.63,8.07,9.29,10.16,9.43,8.39,5.75,6.96,5.96,7.01,9.96
Other Income,0.65,0.67,1.4,1.25,0.75,2.24,1.9,1.08,0.72,0.88,0.58,0.54,0.76
Interest,4.33,4.12,3.26,2.72,3.3,4.69,4.96,6.01,5.73,3.37,4.05,3.11,3.81
Depreciation,4.64,4.58,4.54,4.66,4.71,4.62,4.58,4.67,4.72,4.55,4.46,4.63,4.79
Profit before tax,22.47,41.98,43.56,6.49,27.01,20.23,28.62,11.74,2.71,14.84,2.96,0.73,7.37
Tax %,32.22,36.78,29.98,-12.48,23.07,26.89,23.27,25.55,29.89,24.19,23.99,-36.99,20.49
Net Profit,15.24,26.53,30.5,7.29,20.78,14.79,21.96,8.74,1.9,11.25,2.25,1.0,5.86
EPS in Rs,8.29,14.43,16.59,3.97,11.31,8.05,11.95,4.76,1.03,6.12,1.22,0.54,3.19
