,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,59.26,88.02,77.63,74.76,123.13,89.91,93.59,96.0,146.56,149.56,164.49,153.5,198.91
Expenses,59.98,80.94,66.52,67.62,112.92,80.13,84.88,87.86,133.74,140.13,147.62,145.72,181.72
Operating Profit,-0.72,7.08,11.11,7.14,10.21,9.78,8.71,8.14,12.82,9.43,16.87,7.78,17.19
OPM %,-1.21,8.04,14.31,9.55,8.29,10.88,9.31,8.48,8.75,6.31,10.26,5.07,8.64
Other Income,0.51,0.28,-0.11,0.3,0.07,0.28,1.23,1.66,0.6,0.92,0.25,0.76,1.08
Interest,7.31,7.11,7.16,7.09,6.41,6.35,6.05,6.86,7.27,8.19,8.35,8.77,9.37
Depreciation,1.85,1.82,1.74,1.74,1.72,1.67,1.5,1.31,1.34,1.24,1.32,1.28,1.45
Profit before tax,-9.37,-1.57,2.1,-1.39,2.15,2.04,2.39,1.63,4.81,0.92,7.45,-1.51,7.45
Tax %,1.71,-7.64,12.86,2.16,-30.23,7.84,26.36,73.62,28.48,-10.87,37.58,31.79,26.85
Net Profit,-9.22,-1.68,1.83,-1.36,2.81,1.88,1.75,0.43,3.44,1.02,4.65,-1.03,5.45
EPS in Rs,-3.37,-0.56,0.8,-0.5,1.0,0.68,0.75,0.09,1.24,0.32,1.78,-0.49,1.8
