,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,19,19,19,19,19,19,19,19,19,19,19,19
Reserves,534,602,694,779,899,1106,1159,1266,1391,1572,1677,1711,1807
Borrowings,116,84,40,75,36,22,21,73,94,76,93,137,129
Other Liabilities,360,361,384,359,356,404,533,801,944,920,1069,931,1107
Total Liabilities,1029,1066,1137,1232,1310,1551,1733,2159,2447,2587,2858,2798,3062
Fixed Assets,352,372,395,373,342,350,351,581,593,631,771,758,1042
CWIP,50,27,13,14,24,23,25,51,76,164,130,237,55
Investments,181,193,219,232,305,534,390,109,302,283,212,223,111
Other Assets,446,474,510,614,639,644,968,1419,1476,1508,1745,1580,1854
Total Assets,1029,1066,1137,1232,1310,1551,1733,2159,2447,2587,2858,2798,3062
