,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.09,50.09,50.09,50.09,50.09,50.09,50.09,55.08
FIIs,4.47,3.9,4.0,4.89,7.58,6.08,7.09,8.23
DIIs,13.41,18.37,19.57,18.87,15.94,16.07,14.47,14.44
Government,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
Public,31.61,27.22,25.93,25.74,25.97,27.35,27.92,21.84
No. of Shareholders,38039.0,57870.0,63195.0,55851.0,88968.0,124339.0,129213.0,135352.0
