,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.3
Reserves,107.03,111.26,91.4,96.37,95.51,113.32,109.79,111.73,117.4,118.93,124.06,126.37,126.89
Borrowings,94.94,142.46,63.69,65.64,34.38,50.45,45.87,73.09,42.42,103.13,51.27,84.16,224.59
Other Liabilities,23.58,34.31,14.83,18.04,7.94,20.17,10.01,9.34,9.43,8.28,16.48,24.39,26.45
Total Liabilities,238.44,300.92,182.81,192.94,150.72,196.83,178.56,207.05,182.14,243.23,204.7,247.81,390.82
Fixed Assets,10.44,69.81,4.84,2.98,2.38,2.75,4.46,4.57,6.27,4.69,4.85,3.94,3.84
CWIP,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,6.61,6.86,2.18,6.76,3.69,15.05,16.26,16.79,15.94,16.18,17.92,18.15,17.57
Other Assets,146.29,224.25,175.79,183.2,144.65,179.03,157.84,185.69,159.93,222.36,181.93,225.72,369.41
Total Assets,238.44,300.92,182.81,192.94,150.72,196.83,178.56,207.05,182.14,243.23,204.7,247.81,390.82
