,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,200.0,204.0,213.0,212.0,223.0,230.0,258.0,249.0,275.0,285.0,307.0,321.0,337.0
Expenses,143.0,146.0,159.0,157.0,172.0,179.0,202.0,202.0,210.0,214.0,224.0,234.0,253.0
Operating Profit,57.0,58.0,54.0,55.0,51.0,51.0,56.0,46.0,65.0,71.0,83.0,87.0,84.0
OPM %,28.0,28.0,25.0,26.0,23.0,22.0,22.0,19.0,24.0,25.0,27.0,27.0,25.0
Other Income,4.0,6.0,8.0,11.0,13.0,8.0,8.0,5.0,9.0,15.0,9.0,14.0,15.0
Interest,3.0,5.0,-2.0,3.0,0.0,-1.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0
Depreciation,11.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,16.0,16.0
Profit before tax,46.0,46.0,52.0,50.0,50.0,46.0,49.0,36.0,59.0,67.0,75.0,83.0,81.0
Tax %,24.0,23.0,25.0,25.0,24.0,25.0,26.0,26.0,27.0,25.0,22.0,24.0,23.0
Net Profit,35.0,35.0,39.0,38.0,38.0,35.0,36.0,27.0,44.0,50.0,59.0,63.0,62.0
EPS in Rs,3.97,4.0,4.05,3.92,3.99,3.6,3.77,2.81,4.54,5.21,6.13,6.54,6.48
