,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,289,544,388,409,806,638,1332,1006,1305
Cash from Investing Activity,-667,-176,-178,-196,-509,-222,-1005,-448,-572
Cash from Financing Activity,464,-383,-222,-132,-245,-406,-363,-498,-444
Net Cash Flow,86,-15,-12,81,52,10,-36,60,290
