,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.63,74.63,74.63,74.63,74.63,74.63,0.0,64.86,64.86
Public,25.37,25.37,25.37,25.37,25.37,25.37,100.0,35.14,35.14
No. of Shareholders,1872.0,1875.0,1882.0,1908.0,1896.0,1897.0,1893.0,1892.0,1889.0
