,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,91.0,92.0,93.0,113.0,122.0,141.0,144.0,131.0,147.0,152.0,186.0,154.0,172.0
Expenses,69.0,70.0,70.0,91.0,95.0,111.0,118.0,108.0,119.0,122.0,146.0,120.0,148.0
Operating Profit,22.0,22.0,23.0,22.0,27.0,30.0,26.0,23.0,28.0,31.0,41.0,34.0,25.0
OPM %,24.0,24.0,25.0,20.0,22.0,21.0,18.0,17.0,19.0,20.0,22.0,22.0,14.0
Other Income,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,-0.0,1.0,-30.0
Interest,1.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
Profit before tax,20.0,19.0,21.0,18.0,23.0,29.0,22.0,20.0,26.0,30.0,37.0,31.0,-10.0
Tax %,25.0,25.0,25.0,24.0,22.0,32.0,4.0,27.0,26.0,25.0,26.0,28.0,-71.0
Net Profit,15.0,14.0,15.0,14.0,17.0,19.0,21.0,15.0,19.0,22.0,27.0,22.0,-17.0
EPS in Rs,14.5,13.77,4.89,4.36,4.79,5.34,5.84,4.08,5.23,6.11,7.46,5.41,-5.11
