,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,36.47,61.0,76.77,49.88,73.44,91.8,113.18,115.98,129.25,94.81,119.97,112.31,120.94
Expenses,37.82,57.2,63.25,46.54,68.83,83.99,106.88,109.98,120.91,89.83,97.34,98.7,106.83
Operating Profit,-1.35,3.8,13.52,3.34,4.61,7.81,6.3,6.0,8.34,4.98,22.63,13.61,14.11
OPM %,-3.7,6.23,17.61,6.7,6.28,8.51,5.57,5.17,6.45,5.25,18.86,12.12,11.67
Other Income,4.16,1.02,0.53,0.47,0.77,-2.21,1.07,43.9,0.46,1.3,2.5,1.32,0.51
Interest,0.01,0.03,1.57,0.47,0.5,0.5,0.94,1.02,0.94,0.67,1.38,0.62,0.73
Depreciation,4.22,4.28,4.26,4.05,4.1,3.92,3.01,4.3,4.05,4.23,4.18,10.54,11.13
Profit before tax,-1.42,0.51,8.22,-0.71,0.78,1.18,3.42,44.58,3.81,1.38,19.57,3.77,2.76
Tax %,0.0,0.0,-13.87,0.0,0.0,0.0,-13.74,0.0,0.0,-28.99,-5.72,8.22,-90.94
Net Profit,-1.42,0.51,9.36,-0.71,0.78,1.18,3.89,44.59,3.81,1.78,20.69,3.45,5.27
EPS in Rs,-0.38,0.14,2.49,-0.19,0.21,0.31,1.03,11.86,1.01,0.47,4.91,0.72,1.1
