,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,38,38,38,38,38,38,38,38,38,38,38,42,48.0
Reserves,-3,-3,-22,-96,-187,-84,-83,-83,-96,-94,-89,542,553.0
Preference Capital,0,25,25,25,25,25,25,25,11,12,12,11,
Borrowings,315,322,377,391,303,290,278,286,280,290,285,178,190.0
Other Liabilities,31,58,56,74,168,67,78,76,70,81,81,281,259.0
Total Liabilities,381,414,449,408,321,311,310,316,291,315,315,1043,1050.0
Fixed Assets,267,290,273,250,227,210,206,208,204,206,211,930,919.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,114,125,176,158,94,101,104,108,87,109,104,113,131.0
Total Assets,381,414,449,408,321,311,310,316,291,315,315,1043,1050.0
