,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Promoters,59.41,59.41,59.41,59.41,59.41,59.41,59.41
Public,40.59,40.59,40.59,40.59,40.59,40.59,40.59
No. of Shareholders,6172.0,6377.0,6104.0,6111.0,5944.0,7350.0,7403.0
