,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,48.18,48.18,48.18,48.18,49.14,49.3,49.31,49.31
Public,51.82,51.82,51.82,51.82,50.86,50.7,50.68,50.7
No. of Shareholders,7054.0,5300.0,4940.0,4767.0,4610.0,4353.0,4122.0,4115.0
