,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.13,14.51,31.36,8.97,21.9,19.95,25.63,17.65,14.78,39.19,30.95,29.39,39.05
Expenses,8.8,12.9,27.36,8.48,24.48,18.4,24.84,22.49,20.42,51.21,31.89,31.71,37.0
Operating Profit,-0.67,1.61,4.0,0.49,-2.58,1.55,0.79,-4.84,-5.64,-12.02,-0.94,-2.32,2.05
OPM %,-8.24,11.1,12.76,5.46,-11.78,7.77,3.08,-27.42,-38.16,-30.67,-3.04,-7.89,5.25
Other Income,0.13,0.14,0.33,0.18,2.08,0.37,0.08,0.17,0.16,0.25,0.38,3.92,0.3
Interest,0.0,0.0,0.02,0.0,0.01,0.11,0.36,0.24,0.48,0.52,0.6,0.74,0.7
Depreciation,0.4,0.4,0.4,0.31,0.31,0.32,0.47,0.45,0.52,0.56,0.59,0.56,0.57
Profit before tax,-0.94,1.35,3.91,0.36,-0.82,1.49,0.04,-5.36,-6.48,-12.85,-1.75,0.3,1.08
Tax %,25.53,25.19,26.6,25.0,25.61,26.85,275.0,25.19,25.15,24.75,28.0,43.33,25.0
Net Profit,-0.7,1.01,2.87,0.26,-0.61,1.09,-0.07,-4.01,-4.85,-9.68,-1.26,0.16,0.81
EPS in Rs,-1.57,2.27,6.45,0.58,-1.37,2.45,-0.16,-9.02,-10.91,-21.77,-2.83,0.36,1.82
