,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,209,105,112,200,225,273,165,-7,276,329
Cash from Investing Activity,-317,-20,-46,-36,-50,-16,-26,-54,-251,-372
Cash from Financing Activity,176,-104,-66,-154,-51,-89,-124,-31,-22,-22
Net Cash Flow,68,-20,0,10,124,168,15,-91,3,-66
