,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,642.0,761.0,859.0,627.0,751.0,725.0,954.0,784.0,864.0,958.0,1125.0,900.0,913.0
Expenses,585.0,666.0,770.0,601.0,715.0,682.0,860.0,743.0,801.0,808.0,980.0,790.0,818.0
Operating Profit,57.0,95.0,89.0,26.0,36.0,43.0,95.0,41.0,63.0,149.0,145.0,110.0,95.0
OPM %,9.0,13.0,10.0,4.0,5.0,6.0,10.0,5.0,7.0,16.0,13.0,12.0,10.0
Other Income,8.0,12.0,21.0,17.0,3.0,16.0,4.0,7.0,4.0,-0.0,13.0,10.0,2.0
Interest,13.0,8.0,9.0,8.0,7.0,10.0,8.0,7.0,8.0,12.0,8.0,8.0,6.0
Depreciation,17.0,17.0,17.0,16.0,15.0,20.0,17.0,16.0,17.0,18.0,18.0,18.0,19.0
Profit before tax,35.0,82.0,85.0,18.0,16.0,29.0,73.0,24.0,42.0,119.0,132.0,95.0,72.0
Tax %,31.0,15.0,8.0,40.0,76.0,31.0,35.0,38.0,29.0,25.0,31.0,30.0,34.0
Net Profit,26.0,70.0,83.0,12.0,6.0,22.0,55.0,16.0,31.0,89.0,101.0,64.0,51.0
EPS in Rs,3.24,8.88,10.44,1.52,0.76,2.73,6.86,1.94,3.87,11.17,12.62,8.02,6.41
