,2021-06-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,67.12,67.22,67.32,67.32,67.7,67.72
Public,32.89,32.78,32.68,32.68,32.3,32.28
No. of Shareholders,291.0,274.0,247.0,236.0,226.0,215.0
