,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,42.0,78.0,80.0,32.0,92.0,109.0,90.0,82.0,135.0,126.0,109.0,86.0,89.0
Expenses,30.0,47.0,53.0,23.0,57.0,64.0,57.0,49.0,82.0,80.0,69.0,51.0,55.0
Operating Profit,12.0,31.0,27.0,10.0,36.0,45.0,32.0,33.0,53.0,46.0,40.0,35.0,34.0
OPM %,29.0,40.0,34.0,30.0,38.0,41.0,36.0,40.0,39.0,36.0,37.0,41.0,39.0
Other Income,0.0,5.0,3.0,5.0,5.0,4.0,-3.0,1.0,6.0,8.0,7.0,11.0,10.0
Interest,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
Depreciation,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0
Profit before tax,10.0,33.0,27.0,12.0,36.0,44.0,25.0,28.0,52.0,47.0,39.0,39.0,38.0
Tax %,22.0,23.0,26.0,23.0,25.0,26.0,25.0,27.0,24.0,26.0,25.0,26.0,17.0
Net Profit,7.0,25.0,20.0,9.0,27.0,32.0,19.0,20.0,39.0,35.0,29.0,29.0,31.0
EPS in Rs,0.67,2.28,1.79,0.8,2.46,2.93,1.68,1.81,3.52,3.12,2.63,2.59,2.81
