,2019-03-01,2020-03-01,2022-03-01,2023-03-01
Debtor Days,70.61,66.9,62.91,61.8
Inventory Days,65.9,61.27,101.02,162.36
Days Payable,45.18,48.93,50.87,51.74
Cash Conversion Cycle,91.32,79.25,113.07,172.41
Working Capital Days,126.68,115.0,129.5,165.1
ROCE %,,7.01,,9.0
