,2019-03-01,2020-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.32,2.63,-0.79,-16.98
Cash from Investing Activity,-0.94,-1.45,-10.96,-19.91
Cash from Financing Activity,-1.61,-1.66,11.11,45.61
Net Cash Flow,0.76,-0.48,-0.64,8.72
