,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,95.0,208.0,453.0,408.0,159.0,381.0,651.0,581.0,223.0,552.0,660.0,629.0,232.0
Expenses,86.0,189.0,418.0,384.0,146.0,348.0,615.0,547.0,201.0,514.0,617.0,587.0,205.0
Operating Profit,9.0,19.0,35.0,24.0,13.0,33.0,36.0,34.0,21.0,38.0,43.0,42.0,27.0
OPM %,10.0,9.0,8.0,6.0,8.0,9.0,6.0,6.0,10.0,7.0,6.0,7.0,12.0
Other Income,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0
Interest,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0
Depreciation,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0
Profit before tax,2.0,13.0,28.0,18.0,5.0,26.0,29.0,28.0,18.0,31.0,33.0,32.0,18.0
Tax %,10.0,21.0,17.0,15.0,19.0,20.0,17.0,16.0,13.0,18.0,15.0,14.0,12.0
Net Profit,2.0,11.0,24.0,15.0,4.0,21.0,24.0,23.0,15.0,25.0,28.0,28.0,16.0
EPS in Rs,2.12,10.38,23.11,12.72,3.43,15.6,17.97,16.23,10.57,16.85,18.92,18.43,10.7
