,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.07,-20.95,-19.32,0.9,-0.1,5.38,-4.63,0.46
Cash from Investing Activity,0.0,23.13,18.6,-39.76,-1.39,9.25,1.6,-0.45
Cash from Financing Activity,0.04,0.0,0.0,41.93,0.8300000000000001,0.1,0.12,-3.06
Net Cash Flow,-0.03,2.18,-0.72,3.07,-0.66,14.73,-2.91,-3.05
