,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.73,3.74,7.54,6.74,6.31,6.33,9.09,8.36,8.09,8.94,9.95,8.13,6.18
Expenses,3.42,3.27,7.03,6.42,5.77,5.74,8.47,7.76,7.64,8.24,9.26,7.38,5.48
Operating Profit,0.31,0.47,0.51,0.32,0.54,0.59,0.62,0.6,0.45,0.7,0.69,0.75,0.7
OPM %,8.31,12.57,6.76,4.75,8.56,9.32,6.82,7.18,5.56,7.83,6.93,9.23,11.33
Other Income,0.15,0.03,0.01,0.01,0.02,0.05,0.01,0.02,0.01,0.03,0.09,0.04,0.01
Interest,0.16,0.18,0.16,0.13,0.18,0.21,0.22,0.29,0.25,0.31,0.25,0.27,0.27
Depreciation,0.2,0.23,0.23,0.20,0.35,0.34,0.37,0.17,0.2,0.22,0.23,0.25,0.25
Profit before tax,0.1,0.09,0.13,0.00,0.03,0.09,0.04,0.16,0.01,0.2,0.3,0.27,0.19
Tax %,20.0,-44.44,92.31,,200.0,44.44,0.0,25.0,-300.0,25.0,60.0,18.52,42.11
Net Profit,0.08,0.13,0.01,0.03,-0.03,0.05,0.04,0.12,0.05,0.16,0.13,0.23,0.11
EPS in Rs,0.02,0.03,0.0,0.01,-0.01,0.01,0.01,0.02,0.01,0.03,0.03,0.04,0.02
