,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,10.82,9.04,7.06,6.55,6.27,5.25,3.35,2.68,2.77,2.81,2.71,1.84,1.63
Expenses,9.7,8.81,11.7,7.06,7.93,17.85,8.55,2.51,3.2,3.08,6.38,1.96,2.03
Operating Profit,1.12,0.23,-4.64,-0.51,-1.66,-12.6,-5.2,0.17,-0.43,-0.27,-3.67,-0.12,-0.4
OPM %,10.35,2.54,-65.72,-7.79,-26.48,-240.0,-155.22,6.34,-15.52,-9.61,-135.42,-6.52,-24.54
Other Income,0.11,0.16,0.07,0.07,-0.03,-0.04,0.01,32.06,1.89,0.01,0.08,0.0,0.02
Interest,1.2,1.18,1.7,1.27,1.14,1.22,1.19,0.05,0.09,0.02,0.03,0.02,0.04
Depreciation,0.51,0.52,0.44,0.46,0.39,0.38,0.2,0.16,0.16,0.19,0.19,0.17,0.17
Profit before tax,-0.48,-1.31,-6.71,-2.17,-3.22,-14.24,-6.58,32.02,1.21,-0.47,-3.81,-0.31,-0.59
Tax %,45.83,23.66,22.8,14.29,11.49,18.05,41.95,14.87,71.07,51.06,-55.38,22.58,61.02
Net Profit,-0.26,-1.0,-5.17,-1.86,-2.85,-11.67,-3.82,27.26,0.35,-0.23,-5.91,-0.23,-0.23
EPS in Rs,-0.38,-1.46,-7.55,-2.72,-4.16,-17.04,-5.58,39.8,0.51,-0.34,-8.63,-0.34,-0.34
