,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,10,10,10
Reserves,157,203,270,354,458,535,587
Borrowings,33,146,161,141,183,248,253
Other Liabilities,39,53,46,41,62,61,76
Total Liabilities,234,406,482,541,713,853,926
Fixed Assets,119,259,272,268,370,524,570
CWIP,3,3,10,9,34,28,15
Investments,73,69,55,28,54,139,195
Other Assets,39,76,146,236,255,163,145
Total Assets,234,406,482,541,713,853,926
