,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,113.0,100.0,112.0,123.0,113.0,111.0,116.0,104.0,121.0,113.0,121.0,121.0,139.0
Expenses,62.0,53.0,58.0,66.0,62.0,63.0,68.0,64.0,72.0,69.0,72.0,73.0,82.0
Operating Profit,51.0,46.0,54.0,57.0,51.0,48.0,48.0,40.0,49.0,44.0,49.0,48.0,57.0
OPM %,45.0,46.0,49.0,46.0,45.0,43.0,41.0,38.0,40.0,39.0,41.0,40.0,41.0
Other Income,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,7.0
Interest,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0
Depreciation,14.0,12.0,13.0,12.0,12.0,13.0,15.0,14.0,16.0,20.0,11.0,12.0,14.0
Profit before tax,36.0,33.0,43.0,44.0,38.0,34.0,31.0,24.0,31.0,22.0,36.0,35.0,45.0
Tax %,25.0,25.0,26.0,25.0,26.0,25.0,24.0,26.0,25.0,25.0,24.0,26.0,25.0
Net Profit,27.0,25.0,32.0,33.0,28.0,25.0,24.0,18.0,23.0,16.0,28.0,26.0,34.0
EPS in Rs,58.3,54.57,6.93,3.23,2.72,2.48,2.33,1.71,2.29,1.6,2.69,2.57,3.26
