,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,31,31,31,31,31,31,31,31,31,31,31,31,31
Reserves,228,227,226,208,261,362,497,598,603,787,1030,1200,1215
Borrowings,16,172,209,153,116,82,54,161,197,129,137,217,337
Other Liabilities,183,192,298,212,171,184,245,323,299,337,416,501,474
Total Liabilities,458,622,764,604,579,659,827,1113,1130,1284,1614,1949,2057
Fixed Assets,216,172,376,327,322,324,403,389,471,702,736,717,703
CWIP,18,172,1,1,4,11,26,216,267,41,18,232,296
Investments,0,0,0,0,0,19,90,113,55,58,123,269,283
Other Assets,223,279,387,276,252,305,308,395,336,483,737,731,774
Total Assets,458,622,764,604,579,659,827,1113,1130,1284,1614,1949,2057
