,2010-03-01,2011-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,73.0,91,2.0,19,19,28,9,10,4,1,3
Inventory Days,,,0.0,0,0,0,0,0,0,0,0
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,73.0,91,2.0,19,19,28,9,10,4,1,3
Working Capital Days,-1095.0,0,-27.0,-39,3,4,6,30,-15,-25,-38
ROCE %,,-5,,44,54,54,9,-37,-5,15,29
