,2017-12-01,2018-03-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.22,9.04,10.11,11.39,12.63,13.68,14.16,15.19,16.52,16.91,17.59,19.46,21.65
Expenses,4.6,5.33,6.52,6.82,7.36,6.94,7.81,7.88,8.24,8.46,8.57,9.17,10.47
Operating Profit,4.62,3.71,3.59,4.57,5.27,6.74,6.35,7.31,8.28,8.45,9.02,10.29,11.18
OPM %,50.11,41.04,35.51,40.12,41.73,49.27,44.84,48.12,50.12,49.97,51.28,52.88,51.64
Other Income,0.05,0.05,0.15,0.08,0.13,0.03,0.12,0.09,0.11,0.17,0.39,0.36,0.4
Interest,0.09,-0.05,0.11,0.08,0.01,0.04,0.05,0.07,0.11,0.14,0.15,0.2,0.36
Depreciation,2.64,2.91,4.45,3.05,4.15,5.08,5.55,3.84,4.72,5.55,6.0,1.92,2.53
Profit before tax,1.94,0.9,-0.82,1.52,1.24,1.65,0.87,3.49,3.56,2.93,3.26,8.53,8.69
Tax %,28.35,44.44,0.0,0.0,0.0,0.0,-134.48,26.65,26.12,24.91,22.09,18.29,33.37
Net Profit,1.39,0.5,-0.82,1.52,1.25,1.64,2.04,2.55,2.63,2.19,2.53,6.97,5.79
EPS in Rs,51.42,0.43,-0.57,1.05,0.86,1.13,1.41,1.76,1.82,1.51,1.75,4.82,4.0
