,2010-03-01,2011-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,5,13,14,14,10,-2,13,26,36
Cash from Investing Activity,0,0,-8,-13,-10,-12,-24,11,-19,-19,-21
Cash from Financing Activity,0,0,4,0,-2,-2,15,0,2,-2,-2
Net Cash Flow,0,0,0,0,2,0,1,9,-4,5,12
