,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.11,73.42,97.57,88.9,112.29,127.51,122.2,114.6,102.3,84.01,111.96,115.89,111.37
Expenses,37.05,64.96,80.35,75.61,92.57,108.51,102.67,98.34,104.57,82.8,105.44,115.49,111.04
Operating Profit,7.06,8.46,17.22,13.29,19.72,19.0,19.53,16.26,-2.27,1.21,6.52,0.4,0.33
OPM %,16.01,11.52,17.65,14.95,17.56,14.9,15.98,14.19,-2.22,1.44,5.82,0.35,0.3
Other Income,0.19,0.3,0.9,-1.4,0.23,0.45,0.24,0.34,-1.68,0.31,-6.05,0.37,0.53
Interest,6.34,5.88,6.66,7.86,8.52,9.0,8.23,7.51,7.17,7.22,7.87,7.88,8.98
Depreciation,3.78,3.8,3.9,3.92,3.94,3.94,3.9,3.91,3.93,3.94,3.92,3.98,3.94
Profit before tax,-2.87,-0.92,7.56,0.11,7.49,6.51,7.64,5.18,-15.05,-9.64,-11.32,-11.09,-12.06
Tax %,30.66,20.65,17.2,-2736.36,79.71,47.62,50.65,36.49,31.3,33.51,30.83,34.08,33.83
Net Profit,-1.99,-0.73,6.26,3.13,1.52,3.41,3.75,3.3,-10.35,-6.41,-7.83,-7.31,-7.98
EPS in Rs,-0.38,-0.14,1.19,0.59,0.29,0.65,0.71,0.62,-1.96,-1.21,-1.48,-1.38,-1.51
