,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,36.29,31.79,35.33,30.71,
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,36.29,31.79,35.33,30.71,
Working Capital Days,82.79,69.19,82.91,70.81,
ROCE %,,21.32,14.19,17.47,
