,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,0.2,2.0,6.0
Reserves,3.22,4.47,5.19,6.14,,3.81
Borrowings,7.98,19.21,19.31,17.7,,17.37
Other Liabilities,5.37,3.18,2.91,3.25,,1.93
Total Liabilities,16.58,26.87,27.42,27.29,,29.11
Fixed Assets,1.25,0.86,12.48,12.22,,0.26
CWIP,0.0,0.0,0.0,0.0,,0.0
Investments,0.13,12.43,0.13,0.14,,10.25
Other Assets,15.2,13.58,14.81,14.93,,18.6
Total Assets,16.58,26.87,27.42,27.29,,29.11
