,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.19,3.8,2.27,4.34,3.63
Cash from Investing Activity,-0.21,-12.35,0.39,0.05,0.67
Cash from Financing Activity,-2.46,8.71,-1.74,-3.97,-3.46
Net Cash Flow,-1.48,0.16,0.92,0.43,0.85
