,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.45,-2.51,-0.25,-1.26
Cash from Investing Activity,-0.2,-0.29,-0.13,-6.16
Cash from Financing Activity,1.62,2.74,0.54,7.54
Net Cash Flow,-0.02,-0.06,0.15,0.13
