,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,60.55,83.13,80.92,60.36,75.72,76.66,82.81,82.0,89.53,82.57,86.58,91.97,89.06
Expenses,55.45,73.01,68.06,54.7,70.69,67.96,75.66,73.97,79.54,72.88,76.52,81.96,80.76
Operating Profit,5.1,10.12,12.86,5.66,5.03,8.7,7.15,8.03,9.99,9.69,10.06,10.01,8.3
OPM %,8.42,12.17,15.89,9.38,6.64,11.35,8.63,9.79,11.16,11.74,11.62,10.88,9.32
Other Income,0.7,1.26,0.09,1.35,1.22,0.61,1.4,0.79,1.58,1.79,1.43,1.1,1.85
Interest,0.08,0.05,0.08,0.1,0.11,0.08,0.1,0.07,0.07,0.05,0.08,0.05,0.04
Depreciation,0.53,0.54,0.52,0.49,0.52,0.5,0.63,1.44,1.57,1.62,1.57,1.63,1.65
Profit before tax,5.19,10.79,12.35,6.42,5.62,8.73,7.82,7.31,9.93,9.81,9.84,9.43,8.46
Tax %,28.9,27.71,16.6,26.64,22.78,22.11,31.2,25.72,24.57,29.05,24.19,27.15,28.25
Net Profit,3.68,7.81,10.3,4.72,4.34,6.8,5.39,5.44,7.49,6.96,7.45,6.87,6.07
EPS in Rs,3.47,7.36,9.71,4.45,4.09,6.41,5.08,5.13,7.06,6.56,7.02,6.48,5.72
