,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11.0
Reserves,50,61,71,84,99,150,187,208,178,232,307,283,
Borrowings,22,15,6,1,3,1,1,0,0,0,0,0,
Other Liabilities,21,28,32,28,24,27,24,27,33,24,35,38,
Total Liabilities,103,114,121,123,137,189,222,246,221,267,353,332,
Fixed Assets,32,30,28,26,25,27,26,38,36,35,98,101,
CWIP,0,0,0,0,0,0,0,0,8,36,7,0,
Investments,4,4,0,6,12,56,82,87,50,91,122,70,
Other Assets,68,80,93,91,100,105,115,120,127,105,125,160,
Total Assets,103,114,121,123,137,189,222,246,221,267,353,332,
