,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.92,74.92,74.92,74.92,74.92,74.92,74.92,74.92
DIIs,0.1,0.05,0.05,0.05,0.05,0.05,0.06,0.06
Public,24.98,25.03,25.03,25.03,25.03,25.03,25.04,25.03
No. of Shareholders,20723.0,20848.0,20659.0,20424.0,20331.0,21404.0,21217.0,21159.0
