,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.83,52.83,52.83,42.63,39.93
FIIs,0.0,0.0,0.0,2.01,4.78
DIIs,0.0,0.0,0.0,6.64,4.89
Public,47.17,47.17,47.17,48.73,50.41
No. of Shareholders,197.0,265.0,368.0,458.0,477.0
