,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,76.65,90.78,83.45,98.51,224.41,393.59,304.99
Inventory Days,57.98,85.84,107.74,158.08,233.42,388.77,209.37
Days Payable,21.27,61.5,18.7,20.49,74.45,111.2,158.05
Cash Conversion Cycle,113.36,115.13,172.49,236.09,383.37,671.15,356.31
Working Capital Days,105.6,117.0,134.44,205.32,411.86,915.9,512.01
ROCE %,,26.37,24.4,17.32,0.95,-0.04,6.14
