,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37
FIIs,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.05,0.04,0.04,0.04,0.04
Government,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.0,0.0,0.0,0.0,0.0
Public,25.21,25.21,25.21,25.16,25.16,25.16,25.16,25.58,25.59,25.6,25.61,25.6
No. of Shareholders,6576.0,7079.0,8976.0,10155.0,13222.0,16660.0,16537.0,17942.0,16856.0,16346.0,15786.0,20842.0
