,2012-10-01,2013-10-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,210,210,210,210,210,210,193,186,187,187,188,188,189
Reserves,4195,4724,4905,5270,5645,5942,5289,5064,5643,6340,6755,7746,7722
Borrowings,323,554,540,575,461,260,390,543,571,513,527,198,1580
Other Liabilities,1405,1601,1320,1312,1092,889,1109,1576,2339,2324,3214,3373,2817
Total Liabilities,6133,7090,6974,7367,7408,7301,6980,7368,8740,9365,10684,11506,12308
Fixed Assets,1197,2462,2404,2334,1597,1921,1884,2170,3013,3020,3774,4060,4728
CWIP,12,26,6,20,56,1,2,3,17,3,11,32,0
Investments,2519,1899,1815,1443,2122,2396,1782,1329,1326,1846,1813,1753,1949
Other Assets,2404,2702,2748,3569,3633,2983,3312,3866,4384,4496,5087,5662,5631
Total Assets,6133,7090,6974,7367,7408,7301,6980,7368,8740,9365,10684,11506,12308
