,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,82.0,98.0,191.0,150.0,213.0,201.0,293.0,231.0,240.0,276.0,341.0,277.0,366.0
Expenses,59.0,72.0,136.0,99.0,144.0,132.0,182.0,142.0,131.0,136.0,187.0,153.0,190.0
Operating Profit,24.0,25.0,56.0,51.0,69.0,69.0,111.0,88.0,109.0,140.0,154.0,125.0,176.0
OPM %,29.0,26.0,29.0,34.0,32.0,34.0,38.0,38.0,45.0,51.0,45.0,45.0,48.0
Other Income,1.0,1.0,3.0,5.0,-2.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0
Interest,5.0,4.0,11.0,9.0,8.0,6.0,8.0,10.0,14.0,18.0,15.0,15.0,17.0
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,18.0,22.0,46.0,45.0,57.0,63.0,101.0,78.0,95.0,124.0,138.0,108.0,157.0
Tax %,23.0,19.0,22.0,24.0,24.0,23.0,24.0,24.0,24.0,26.0,23.0,24.0,28.0
Net Profit,14.0,18.0,36.0,34.0,43.0,49.0,76.0,59.0,72.0,93.0,107.0,82.0,113.0
EPS in Rs,4.26,5.42,11.02,10.52,13.17,15.06,23.14,18.13,22.02,28.33,32.65,25.13,34.5
