,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.7,66.46,50.87,55.87,53.53,53.01,52.81
FIIs,0.0,0.0,0.0,0.0,0.44,0.68,0.97
DIIs,0.0,0.0,0.0,0.0,0.03,0.05,0.02
Public,27.3,33.54,49.13,44.13,46.01,46.25,46.2
No. of Shareholders,408.0,475.0,617.0,3111.0,18051.0,21738.0,20747.0
