,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,10,14,22,49,68,236,409,-263
Cash from Investing Activity,-2,-20,-43,-79,-68,-146,-74,79
Cash from Financing Activity,3,7,20,56,18,-33,13,174
Net Cash Flow,11,2,0,26,18,56,347,-10
